id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,team,player_name
8483524,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483524.png,Shane,Wright,51.0,C,R,72,192,183,87,2004-01-05,{'default': 'Burlington'},CAN,{'default': 'ON'},SEA,Shane Wright
8478407,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478407.png,Vince,Dunn,29.0,D,L,72,200,183,91,1996-10-29,{'default': 'Mississauga'},CAN,{'default': 'ON'},SEA,Vince Dunn
8482858,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482858.png,Ryker,Evans,41.0,D,L,72,195,183,88,2001-12-13,{'default': 'Calgary'},CAN,{'default': 'AB'},SEA,Ryker Evans
8476457,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476457.png,Adam,Larsson,6.0,D,R,75,207,191,94,1992-11-12,"{'default': 'Skelleftea', 'fi': 'Skellefteå', 'sv': 'Skellefteå'}",SWE,,SEA,Adam Larsson
8479372,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479372.png,Joshua,Mahura,28.0,D,L,72,193,183,88,1998-05-05,"{'default': 'St. Albert', 'fr': 'St-Albert'}",CAN,{'default': 'AB'},SEA,Joshua Mahura
8477986,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477986.png,Brandon,Montour,62.0,D,R,72,199,183,90,1994-04-11,{'default': 'Brantford'},CAN,{'default': 'ON'},SEA,Brandon Montour
8476467,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476467.png,Jamie,Oleksiak,24.0,D,L,79,252,201,114,1992-12-21,{'default': 'Toronto'},CAN,{'default': 'ON'},SEA,Jamie Oleksiak
8478916,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478916.png,Joey,Daccord,35.0,G,L,74,201,188,91,1996-08-19,{'default': 'Boston'},USA,{'default': 'MA'},SEA,Joey Daccord
8475831,https://assets.nhle.com/mugs/nhl/20242025/SEA/8475831.png,Philipp,Grubauer,31.0,G,L,73,188,185,85,1991-11-25,{'default': 'Rosenheim'},DEU,,SEA,Philipp Grubauer
8481556,https://assets.nhle.com/mugs/nhl/20242025/BOS/8481556.png,John,Beecher,19.0,C,L,75,220,191,100,2001-04-05,{'default': 'Elmira'},USA,{'default': 'NY'},BOS,John Beecher
8479987,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479987.png,Morgan,Geekie,39.0,C,R,75,208,191,94,1998-07-20,{'default': 'Strathclair'},CAN,{'default': 'MB'},BOS,Morgan Geekie
8480355,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480355.png,Mark,Kastelic,47.0,C,R,76,227,193,103,1999-03-11,{'default': 'Phoenix'},USA,{'default': 'AZ'},BOS,Mark Kastelic
8482177,https://assets.nhle.com/mugs/nhl/20242025/BOS/8482177.png,Marat,Khusnutdinov,92.0,C,L,71,176,180,80,2002-07-17,"{'default': 'Moscow', 'cs': 'Moskva', 'de': 'Moskau', 'fi': 'Moskova', 'fr': 'Moscou', 'sk': 'Moskva', 'sv': 'Moskva'}",RUS,,BOS,Marat Khusnutdinov
8481043,https://assets.nhle.com/mugs/nhl/20242025/BOS/8481043.png,Cole,Koepke,45.0,L,L,73,207,185,94,1998-05-17,{'default': 'Two Harbors'},USA,{'default': 'MN'},BOS,Cole Koepke
8480880,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480880.png,Jakub,Lauko,94.0,C,L,73,193,185,88,2000-03-28,"{'default': 'Prague', 'cs': 'Praha', 'de': 'Prag', 'fi': 'Praha', 'sk': 'Praha', 'sv': 'Prag'}",CZE,,BOS,Jakub Lauko
8477496,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477496.png,Elias,Lindholm,28.0,C,R,73,202,185,92,1994-12-02,{'default': 'Boden'},SWE,,BOS,Elias Lindholm
8479999,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479999.png,Casey,Mittelstadt,11.0,C,L,73,195,185,88,1998-11-22,{'default': 'Eden Prairie'},USA,{'default': 'MN'},BOS,Casey Mittelstadt
8477956,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477956.png,David,Pastrnak,88.0,R,R,72,200,183,91,1996-05-25,"{'default': 'Havirov', 'cs': 'Havířov', 'fi': 'Havířov', 'sk': 'Havířov'}",CZE,,BOS,David Pastrnak
8478401,https://assets.nhle.com/mugs/nhl/20242025/BOS/8478401.png,Pavel,Zacha,18.0,C,L,75,206,191,93,1997-04-06,{'default': 'Brno'},CZE,,BOS,Pavel Zacha
8480035,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480035.png,Henri,Jokiharju,20.0,D,R,72,200,183,91,1999-06-17,"{'default': 'Oulu', 'sv': 'Uleåborg'}",FIN,,BOS,Henri Jokiharju
8476854,https://assets.nhle.com/mugs/nhl/20242025/BOS/8476854.png,Hampus,Lindholm,27.0,D,L,76,224,193,102,1994-01-20,{'default': 'Helsingborg'},SWE,,BOS,Hampus Lindholm
8482511,https://assets.nhle.com/mugs/nhl/20242025/BOS/8482511.png,Mason,Lohrei,6.0,D,L,77,220,196,100,2001-01-17,{'default': 'Baton Rouge'},USA,{'default': 'LA'},BOS,Mason Lohrei
8479325,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479325.png,Charlie,McAvoy,73.0,D,R,73,213,185,97,1997-12-21,{'default': 'Long Beach'},USA,{'default': 'NY'},BOS,Charlie McAvoy
8479369,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479369.png,Andrew,Peeke,52.0,D,R,75,214,191,97,1998-03-17,{'default': 'Parkland'},USA,{'default': 'FL'},BOS,Andrew Peeke
8478450,https://assets.nhle.com/mugs/nhl/20242025/BOS/8478450.png,Parker,Wotherspoon,29.0,D,L,73,192,185,87,1997-08-24,{'default': 'Surrey'},CAN,{'default': 'BC'},BOS,Parker Wotherspoon
8477507,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477507.png,Nikita,Zadorov,91.0,D,L,78,248,198,112,1995-04-16,"{'default': 'Moscow', 'cs': 'Moskva', 'de': 'Moskau', 'fi': 'Moskova', 'fr': 'Moscou', 'sk': 'Moskva', 'sv': 'Moskva'}",RUS,,BOS,Nikita Zadorov
8476914,https://assets.nhle.com/mugs/nhl/20242025/BOS/8476914.png,Joonas,Korpisalo,70.0,G,L,75,199,191,90,1994-04-28,"{'default': 'Pori', 'sv': 'Björneborg'}",FIN,,BOS,Joonas Korpisalo
8480280,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480280.png,Jeremy,Swayman,1.0,G,L,75,195,191,88,1998-11-24,{'default': 'Anchorage'},USA,{'default': 'AK'},BOS,Jeremy Swayman
8481553,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481553.png,Bobby,Brink,10.0,R,R,68,169,173,77,2001-07-08,{'default': 'Minnetonka'},USA,{'default': 'MN'},PHI,Bobby Brink
8480220,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480220.png,Noah,Cates,27.0,L,L,74,194,188,88,1999-02-05,{'default': 'Stillwater'},USA,{'default': 'MN'},PHI,Noah Cates
8476461,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476461.png,Sean,Couturier,14.0,C,L,76,210,193,95,1992-12-07,{'default': 'Phoenix'},USA,{'default': 'AZ'},PHI,Sean Couturier
8475235,https://assets.nhle.com/mugs/nhl/20242025/PHI/8475235.png,Nicolas,Deslauriers,44.0,L,L,73,218,185,99,1991-02-22,{'default': 'LaSalle'},CAN,{'default': 'QC'},PHI,Nicolas Deslauriers
8485483,https://assets.nhle.com/mugs/nhl/20242025/PHI/8485483.png,Karsen,Dorwart,23.0,L,L,73,194,185,88,2002-09-17,{'default': 'Sherwood'},USA,{'default': 'OR'},PHI,Karsen Dorwart
8482159,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482159.png,Tyson,Foerster,71.0,R,R,74,215,188,98,2002-01-18,{'default': 'Alliston'},CAN,{'default': 'ON'},PHI,Tyson Foerster
8477903,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477903.png,Garnet,Hathaway,19.0,R,R,74,212,188,96,1991-11-23,{'default': 'Naples'},USA,{'default': 'FL'},PHI,Garnet Hathaway
8483461,https://assets.nhle.com/mugs/nhl/20242025/PHI/8483461.png,Devin,Kaplan,68.0,R,R,74,199,188,90,2004-01-10,{'default': 'Bridgewater'},USA,{'default': 'NJ'},PHI,Devin Kaplan
8478439,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478439.png,Travis,Konecny,11.0,R,R,70,192,178,87,1997-03-11,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'ON'},PHI,Travis Konecny
8484387,https://assets.nhle.com/mugs/nhl/20242025/PHI/8484387.png,Matvei,Michkov,39.0,R,L,70,172,178,78,2004-12-09,{'default': 'Perm'},RUS,,PHI,Matvei Michkov
8481592,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481592.png,Jakob,Pelletier,22.0,L,L,69,170,175,77,2001-03-07,{'default': 'Québec City'},CAN,{'default': 'QC'},PHI,Jakob Pelletier
8480068,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480068.png,Ryan,Poehling,25.0,C,L,74,204,188,93,1999-01-03,{'default': 'Lakeville'},USA,{'default': 'MN'},PHI,Ryan Poehling
8480015,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480015.png,Owen,Tippett,74.0,R,R,73,210,185,95,1999-02-16,{'default': 'Peterborough'},CAN,{'default': 'ON'},PHI,Owen Tippett
8482142,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482142.png,Jamie,Drysdale,9.0,D,R,71,185,180,84,2002-04-08,{'default': 'Toronto'},CAN,{'default': 'ON'},PHI,Jamie Drysdale
8475176,https://assets.nhle.com/mugs/nhl/20242025/PHI/8475176.png,Ryan,Ellis,94.0,D,R,70,180,178,82,1991-01-03,{'default': 'Hamilton'},CAN,{'default': 'ON'},PHI,Ryan Ellis
8477499,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477499.png,Rasmus,Ristolainen,55.0,D,R,76,208,193,94,1994-10-27,"{'default': 'Turku', 'sv': 'Åbo'}",FIN,,PHI,Rasmus Ristolainen
8477948,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477948.png,Travis,Sanheim,6.0,D,L,76,222,193,101,1996-03-29,{'default': 'Elkhorn'},CAN,{'default': 'MB'},PHI,Travis Sanheim
8476372,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476372.png,Nick,Seeler,24.0,D,L,75,197,191,89,1993-06-03,{'default': 'Eden Prairie'},USA,{'default': 'MN'},PHI,Nick Seeler
8481546,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481546.png,Cam,York,8.0,D,L,72,194,183,88,2001-01-05,{'default': 'Anaheim'},USA,{'default': 'CA'},PHI,Cam York
8481178,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481178.png,Egor,Zamula,5.0,D,L,75,200,191,91,2000-03-30,"{'default': 'Chelyabinsk', 'cs': 'Čeljabinsk', 'fi': 'Tsheljabinsk', 'sk': 'Čeljabinsk'}",RUS,,PHI,Egor Zamula
8481035,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481035.png,Samuel,Ersson,33.0,G,L,75,194,191,88,1999-10-20,{'default': 'Falun'},SWE,,PHI,Samuel Ersson
8478905,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478905.png,Ivan,Fedotov,82.0,G,L,79,214,201,97,1996-11-28,"{'default': 'Lappeenranta', 'sv': 'Vilmanstrand'}",FIN,,PHI,Ivan Fedotov
8482783,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482783.png,Aleksei,Kolosov,35.0,G,L,73,185,185,84,2002-01-04,{'default': 'Minsk'},BLR,,PHI,Aleksei Kolosov
8478047,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478047.png,Michael,Bunting,58.0,L,L,72,186,183,84,1995-09-17,{'default': 'Scarborough'},CAN,{'default': 'ON'},NSH,Michael Bunting
8482146,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482146.png,Luke,Evangelista,77.0,R,R,72,183,183,83,2002-02-21,{'default': 'Toronto'},CAN,{'default': 'ON'},NSH,Luke Evangelista
8476887,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476887.png,Filip,Forsberg,9.0,L,R,73,205,185,93,1994-08-13,"{'default': 'Ostervala', 'cs': 'Östervala', 'fi': 'Östervala', 'sk': 'Östervala', 'sv': 'Östervåla'}",SWE,,NSH,Filip Forsberg
8482742,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482742.png,Zachary,L'Heureux,68.0,L,L,71,197,180,89,2003-05-15,{'default': 'Montréal'},CAN,{'default': 'QC'},NSH,Zachary L'Heureux
8476539,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476539.png,Jonathan,Marchessault,81.0,C,R,69,185,175,84,1990-12-27,{'default': 'Cap-Rouge'},CAN,{'default': 'QC'},NSH,Jonathan Marchessault
8477446,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477446.png,Michael,McCarron,47.0,R,R,78,232,198,105,1995-03-07,{'default': 'Grosse Pointe'},USA,{'default': 'MI'},NSH,Michael McCarron
8475158,https://assets.nhle.com/mugs/nhl/20242025/NSH/8475158.png,Ryan,O'Reilly,90.0,C,L,73,207,185,94,1991-02-07,{'default': 'Clinton'},CAN,{'default': 'ON'},NSH,Ryan O'Reilly
8476925,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476925.png,Colton,Sissons,10.0,C,R,73,200,185,91,1993-11-05,{'default': 'North Vancouver'},CAN,{'default': 'BC'},NSH,Colton Sissons
8482062,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482062.png,Cole,Smith,36.0,L,L,75,195,191,88,1995-10-28,{'default': 'Brainerd'},USA,{'default': 'MN'},NSH,Cole Smith
8474564,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474564.png,Steven,Stamkos,91.0,C,R,73,193,185,88,1990-02-07,{'default': 'Markham'},CAN,{'default': 'ON'},NSH,Steven Stamkos
8477944,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477944.png,Jakub,Vrana,19.0,L,L,72,197,183,89,1996-02-28,"{'default': 'Prague', 'cs': 'Praha', 'de': 'Prag', 'fi': 'Praha', 'sk': 'Praha', 'sv': 'Prag'}",CZE,,NSH,Jakub Vrana
8484241,https://assets.nhle.com/mugs/nhl/20242025/NSH/8484241.png,Matthew,Wood,52.0,R,R,77,205,196,93,2005-02-06,{'default': 'Nanaimo'},CAN,{'default': 'BC'},NSH,Matthew Wood
8482111,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482111.png,Justin,Barron,20.0,D,R,74,198,188,90,2001-11-15,{'default': 'Halifax'},CAN,{'default': 'NS'},NSH,Justin Barron
8483565,https://assets.nhle.com/mugs/nhl/20242025/NSH/8483565.png,Nick,Blankenburg,37.0,D,R,69,177,175,80,1998-05-12,{'default': 'Washington'},USA,{'default': 'MI'},NSH,Nick Blankenburg
8477971,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477971.png,Andreas,Englund,8.0,D,L,76,200,193,91,1996-01-21,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,,NSH,Andreas Englund
8474600,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474600.png,Roman,Josi,59.0,D,L,73,201,185,91,1990-06-01,"{'default': 'Bern', 'fr': 'Berne'}",CHE,,NSH,Roman Josi
8478468,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478468.png,Jeremy,Lauzon,3.0,D,L,75,225,191,102,1997-04-28,"{'default': ""Val-d'Or""}",CAN,{'default': 'QC'},NSH,Jeremy Lauzon
8477851,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477851.png,Jordan,Oesterle,82.0,D,L,72,181,183,82,1992-06-25,{'default': 'Dearborn Heights'},USA,{'default': 'MI'},NSH,Jordan Oesterle
8476869,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476869.png,Brady,Skjei,76.0,D,L,75,210,191,95,1994-03-26,{'default': 'Lakeville'},USA,{'default': 'MN'},NSH,Brady Skjei
8482482,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482482.png,Adam,Wilsby,83.0,D,L,73,188,185,85,2000-08-07,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,,NSH,Adam Wilsby
8481020,https://assets.nhle.com/mugs/nhl/20242025/NSH/8481020.png,Justus,Annunen,29.0,G,L,76,210,193,95,2000-03-11,{'default': 'Kempele'},FIN,,NSH,Justus Annunen
8477424,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477424.png,Juuse,Saros,74.0,G,L,71,180,180,82,1995-04-19,{'default': 'Forssa'},FIN,,NSH,Juuse Saros
8484144,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484144.png,Connor,Bedard,98.0,C,R,70,185,178,84,2005-07-17,{'default': 'North Vancouver'},CAN,{'default': 'BC'},CHI,Connor Bedard
8477479,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477479.png,Tyler,Bertuzzi,59.0,L,L,74,200,188,91,1995-02-24,{'default': 'Sudbury'},CAN,{'default': 'ON'},CHI,Tyler Bertuzzi
8477450,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477450.png,Jason,Dickinson,16.0,C,L,74,200,188,91,1995-07-04,{'default': 'Georgetown'},CAN,{'default': 'ON'},CHI,Jason Dickinson
8477987,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477987.png,Ryan,Donato,8.0,C,L,72,190,183,86,1996-04-09,{'default': 'Boston'},USA,{'default': 'MA'},CHI,Ryan Donato
8473422,https://assets.nhle.com/mugs/nhl/20242025/CHI/8473422.png,Nick,Foligno,17.0,L,L,72,210,183,95,1987-10-31,{'default': 'Buffalo'},USA,{'default': 'NY'},CHI,Nick Foligno
8483450,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483450.png,Ryan,Greene,20.0,C,R,73,174,185,79,2003-10-21,"{'default': ""St. John's""}",CAN,{'default': 'NL'},CHI,Ryan Greene
8480798,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480798.png,Philipp,Kurashev,23.0,C,L,72,190,183,86,1999-10-12,"{'default': 'Munsingen', 'cs': 'Münsingen', 'fi': 'Münsingen', 'sk': 'Münsingen'}",CHE,,CHI,Philipp Kurashev
8474034,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474034.png,Patrick,Maroon,77.0,L,L,75,234,191,106,1988-04-23,{'default': 'St. Louis'},USA,{'default': 'MO'},CHI,Patrick Maroon
8481624,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481624.png,Ilya,Mikheyev,95.0,R,L,74,192,188,87,1994-10-10,{'default': 'Omsk'},RUS,,CHI,Ilya Mikheyev
8484197,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484197.png,Oliver,Moore,11.0,C,L,71,188,180,85,2005-01-22,{'default': 'Mounds View'},USA,{'default': 'MN'},CHI,Oliver Moore
8483493,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483493.png,Frank,Nazar,91.0,C,R,70,190,178,86,2004-01-14,{'default': 'Detroit'},USA,{'default': 'MI'},CHI,Frank Nazar
8482117,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482117.png,Lukas,Reichel,73.0,L,L,72,170,183,77,2002-05-17,{'default': 'Nürnberg'},DEU,,CHI,Lukas Reichel
8482172,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482172.png,Landon,Slaggert,84.0,L,L,72,180,183,82,2002-06-25,{'default': 'South Bend'},USA,{'default': 'IN'},CHI,Landon Slaggert
8476882,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476882.png,Teuvo,Teravainen,86.0,C,L,71,191,180,87,1994-09-11,"{'default': 'Helsinki', 'cs': 'Helsinky', 'sk': 'Helsinky', 'sv': 'Helsingfors'}",FIN,,CHI,Teuvo Teravainen
8480813,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480813.png,Joe,Veleno,90.0,C,L,73,201,185,91,2000-01-13,{'default': 'Montréal'},CAN,{'default': 'QC'},CHI,Joe Veleno
8474673,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474673.png,TJ,Brodie,78.0,D,L,74,187,188,85,1990-06-07,{'default': 'Chatham'},CAN,{'default': 'ON'},CHI,TJ Brodie
8481806,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481806.png,Louis,Crevier,46.0,D,R,80,228,203,103,2001-05-04,"{'default': 'Quebec City', 'fr': 'Québec'}",CAN,{'default': 'QC'},CHI,Louis Crevier
8482176,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482176.png,Wyatt,Kaiser,44.0,D,L,72,173,183,78,2002-07-31,{'default': 'Andover'},USA,{'default': 'MN'},CHI,Wyatt Kaiser
8484783,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484783.png,Artyom,Levshunov,55.0,D,R,74,208,188,94,2005-10-28,{'default': 'Zhlobin'},BLR,,CHI,Artyom Levshunov
8474166,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474166.png,Alec,Martinez,25.0,D,L,73,210,185,95,1987-07-26,{'default': 'Rochester Hills'},USA,{'default': 'MI'},CHI,Alec Martinez
8476473,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476473.png,Connor,Murphy,5.0,D,R,76,212,193,96,1993-03-26,{'default': 'Dublin'},USA,{'default': 'OH'},CHI,Connor Murphy
8483506,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483506.png,Sam,Rinzel,6.0,D,R,76,177,193,80,2004-06-25,{'default': 'Chanhassen'},USA,{'default': 'MN'},CHI,Sam Rinzel
8481568,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481568.png,Alex,Vlasic,72.0,D,L,78,217,198,98,2001-06-05,{'default': 'Wilmette'},USA,{'default': 'IL'},CHI,Alex Vlasic
8481519,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481519.png,Spencer,Knight,30.0,G,L,75,191,191,87,2001-04-19,{'default': 'Darien'},USA,{'default': 'CT'},CHI,Spencer Knight
8482821,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482821.png,Arvid,Soderblom,40.0,G,L,75,180,191,82,1999-08-19,{'default': 'Göteborg'},SWE,,CHI,Arvid Soderblom
8482133,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482133.png,Thomas,Bordeleau,17.0,C,L,70,180,178,82,2002-01-03,{'default': 'Houston'},USA,{'default': 'TX'},SJS,Thomas Bordeleau
8484801,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484801.png,Macklin,Celebrini,71.0,C,L,72,190,183,86,2006-06-13,{'default': 'North Vancouver'},CAN,{'default': 'BC'},SJS,Macklin Celebrini
8474053,https://assets.nhle.com/mugs/nhl/20242025/SJS/8474053.png,Logan,Couture,39.0,C,L,73,206,185,93,1989-03-28,{'default': 'Guelph'},CAN,{'default': 'ON'},SJS,Logan Couture
8480848,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480848.png,Ty,Dellandrea,53.0,C,R,74,190,188,86,2000-07-21,{'default': 'Port Perry'},CAN,{'default': 'ON'},SJS,Ty Dellandrea
8482667,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482667.png,William,Eklund,72.0,L,L,71,181,180,82,2002-10-12,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,,SJS,William Eklund
8476624,https://assets.nhle.com/mugs/nhl/20242025/SJS/8476624.png,Barclay,Goodrow,23.0,R,L,74,209,188,95,1993-02-26,{'default': 'Toronto'},CAN,{'default': 'ON'},SJS,Barclay Goodrow
8479393,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479393.png,Noah,Gregor,9.0,C,L,72,201,183,91,1998-07-28,{'default': 'Beaumont'},CAN,{'default': 'AB'},SJS,Noah Gregor
8479336,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479336.png,Carl,Grundstrom,91.0,R,L,72,200,183,91,1997-12-01,"{'default': 'Umea', 'fi': 'Uumaja', 'sv': 'Umeå'}",SWE,,SJS,Carl Grundstrom
8480011,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480011.png,Klim,Kostin,10.0,C,L,76,232,193,105,1999-05-05,{'default': 'Penza'},RUS,,SJS,Klim Kostin
8481042,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481042.png,Nikolai,Kovalenko,15.0,R,L,70,180,178,82,1999-10-17,{'default': 'Raleigh'},USA,{'default': 'NC'},SJS,Nikolai Kovalenko
8483481,https://assets.nhle.com/mugs/nhl/20242025/SJS/8483481.png,Cam,Lund,46.0,C,R,74,195,188,88,2004-06-07,{'default': 'Bridgewater'},USA,{'default': 'MA'},SJS,Cam Lund
8484227,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484227.png,Will,Smith,2.0,C,R,72,181,183,82,2005-03-17,{'default': 'Boston'},USA,{'default': 'MA'},SJS,Will Smith
8475726,https://assets.nhle.com/mugs/nhl/20242025/SJS/8475726.png,Tyler,Toffoli,73.0,C,R,72,203,183,92,1992-04-24,{'default': 'Scarborough'},CAN,{'default': 'ON'},SJS,Tyler Toffoli
8477505,https://assets.nhle.com/mugs/nhl/20242025/SJS/8477505.png,Alexander,Wennberg,21.0,C,L,74,190,188,86,1994-09-22,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,,SJS,Alexander Wennberg
8479576,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479576.png,Vincent,Desharnais,5.0,D,R,79,226,201,103,1996-05-29,{'default': 'Laval'},CAN,{'default': 'QC'},SJS,Vincent Desharnais
8479983,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479983.png,Mario,Ferraro,38.0,D,L,72,209,183,95,1998-09-17,{'default': 'Toronto'},CAN,{'default': 'ON'},SJS,Mario Ferraro
8480043,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480043.png,Timothy,Liljegren,37.0,D,R,73,201,185,91,1999-04-30,{'default': 'Kristianstad'},SWE,,SJS,Timothy Liljegren
8482166,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482166.png,Shakir,Mukhamadullin,85.0,D,L,76,200,193,91,2002-01-10,{'default': 'Ufa'},RUS,,SJS,Shakir Mukhamadullin
8480172,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480172.png,Jan,Rutta,84.0,D,R,75,204,191,93,1990-07-29,"{'default': 'Pisek', 'cs': 'Písek', 'fi': 'Písek', 'sk': 'Písek'}",CZE,,SJS,Jan Rutta
8481567,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481567.png,Henry,Thrun,3.0,D,L,74,210,188,95,2001-03-12,{'default': 'Southborough'},USA,{'default': 'MA'},SJS,Henry Thrun
8471709,https://assets.nhle.com/mugs/nhl/20242025/SJS/8471709.png,Marc-Edouard,Vlasic,44.0,D,L,73,205,185,93,1987-03-30,{'default': 'Montréal'},CAN,{'default': 'QC'},SJS,Marc-Edouard Vlasic
8480382,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480382.png,Alexandar,Georgiev,40.0,G,L,73,178,185,81,1996-02-10,{'default': 'Ruse'},BGR,,SJS,Alexandar Georgiev
8484312,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484312.png,Georgi,Romanov,31.0,G,L,77,207,196,94,1999-12-15,"{'default': 'Yekaterinburg', 'cs': 'Jekatěrinburg', 'fi': 'Jekaterinburg', 'fr': 'Iekaterinbourg', 'sk': 'Jekatěrinburg'}",RUS,,SJS,Georgi Romanov
